noBtg,jenis,panjang,pangkal,ujung,rata2,volume,grCm,grPersen
A5016,KR,15.2,83,61,72,6.19,0,0
A5017,KR,17.9,68,54,61,5.23,0,0
A5018,KR,17.9,72,49,60,5.06,0,0
A5019,KR,15.2,51,40,45,2.42,0,0
A5020,KR,13.7,66,57,61,4,0,0
A5021,KR,14.4,71,56,63,4.49,0,0
A5022,KR,19.8,57,41,49,3.73,0,0
A5023,KR,18.8,73,56,64,6.05,0,0
A5024,KR,16.1,70,58,64,5.18,0,0
A5025,KR,19.2,61,41,51,3.92,0,0
A5026,MB,18.7,89,66,77,8.71,0,0
A5027,MB,21.5,71,66,68,7.81,0,0
A5028,MR,14.5,70,59,64,4.66,0,0
A5029,KR,19.5,81,56,68,7.08,0,0
A5030,KR,15.9,79,56,67,5.61,0,0
A5031,KR,20.4,71,46,58,5.39,0,0
A5032,KR,17.7,76,71,73,7.41,0,0
A5033,KR,21.8,66,49,57,5.56,0,0
A5034,KR,19.7,76,54,65,6.54,0,0
A5035,KR,21.1,79,54,66,7.22,0,0
A5036,MR,19.4,75,56,65,6.44,0,0
A5037,KR,17.3,87,67,77,7.49,18,7
A5038,MR,11.7,69,53,61,3,19,12.4
A5039,MR,10.7,111,101,106,9.44,0,0
A5040,KR,18,103,86,94,12.49,0,0
A5041,KR,21.8,81,55,68,7.92,0,0
A5042,KR,18.5,76,51,63,5.77,0,0
A5043,MRS,19.2,84,63,73,8.04,0,0
A5044,KR,10.9,131,96,113,10.93,0,0
A5045,KR,11.5,98,89,93,7.81,0,0
A5046,MB,17,58,49,53,3.75,0,0
A5047,KR,16.6,70,48,59,4.54,0,0
A5048,KR,19.4,71,52,61,5.67,0,0
A5049,MB,12.8,86,71,78,6.12,0,0
A5050,KR,16.2,73,48,60,4.58,0,0
A5051,KR,16,90,65,77,7.45,0,0
A5052,KR,23.6,85,47,66,8.07,0,0
A5053,KR,22.3,70,52,61,6.52,0,0
A5054,KR,19.6,66,52,59,4.92,15,8.2
A5055,MR,13.3,106,88,97,9.83,0,0
A5056,MR,13.4,103,89,96,9.7,0,0
A5057,KR,17.3,75,62,68,6.28,0,0
A5058,KR,17.7,87,71,79,8.68,0,0
A5059,KR,22.7,81,56,68,8.24,0,0
A5060,KR,18.8,89,66,77,8.75,0,0
A5061,KR,17.8,70,51,60,5.03,0,0
A5062,KR,17.7,87,56,71,7.01,0,0
A5063,KR,12.9,69,51,60,3.65,0,0
A5064,MR,14.5,71,64,67,5.11,0,0
A5065,MR,16.8,106,88,97,11.67,21,6
A5066,MB,13.4,78,66,72,4.92,20,9.8
A5067,MR,17.9,83,64,73,7.49,0,0
A5068,MR,14.9,77,61,69,5.57,0,0
A5069,MB,14.4,91,74,82,7.6,0,0
A5070,MR,19.2,88,67,77,8.94,0,0
A5071,MR,14.4,59,42,50,2.83,0,0
A5072,KR,17.7,71,56,63,5.52,0,0
A5073,KR,18.9,78,56,67,6.66,0,0
A5074,KR,11.1,69,55,62,3.35,0,0
A5075,KR,14.7,58,43,50,2.89,0,0
A5076,MB,9.2,66,53,59,2.28,16,9.4
A5077,KR,14.4,74,62,68,5.23,0,0
A5078,KR,16.8,63,53,58,4.44,0,0
A5079,KR,9.5,62,53,57,2.42,0,0
A5080,KR,21.7,63,43,53,4.79,0,0
A5081,KR,18.6,67,49,58,4.91,0,0
A5082,KR,11.7,70,55,62,3.53,0,0
A5083,KR,12.7,55,47,51,2.59,0,0
A5084,KR,11.8,56,55,55,2.8,0,0
A5085,KR,11.5,56,46,51,2.35,0,0
A5086,KR,19.9,56,41,48,3.6,0,0
A5087,KR,18.6,86,59,72,7.57,0,0
A5088,KR,21.3,65,54,59,5.82,0,0
A5089,KR,20.8,66,44,55,4.94,0,0
A5090,KR,17.2,58,44,51,3.51,0,0
A5091,MR,15.2,58,47,52,3.23,0,0
A5092,MB,16.5,61,47,54,3.18,19,15.8
A5093,MR,15.8,62,45,53,3.49,0,0
A5094,MB,20.5,74,52,63,5.8,17,9.3
A5095,KR,17.1,62,41,51,3.49,0,0
A5096,MB,14.9,67,54,60,4.21,0,0
A5097,MRS,13.2,51,41,46,2.19,0,0
A5098,MB,18.3,56,44,50,3,18,16.5
A5099,MB,10,65,54,59,2.73,0,0
A5100,KR,9,57,46,51,1.84,0,0
A5101,MR,11.9,67,58,62,3.59,0,0
A5102,MR,8.3,60,48,54,1.82,10,4.4
A5103,MR,10.8,81,64,72,4.21,13,4.2
A5104,MB,13.3,72,65,68,4.6,13,4.7
A5105,MB,16.2,80,66,73,6.13,20,9.6
A5106,MB,17.7,63,49,56,4.36,0,0
A5107,MB,19.1,58,46,52,4.06,0,0
A5108,MB,15.3,59,51,55,3.64,0,0
A5109,MR,12,55,52,53,2.65,0,0
A5110,MB,13.9,56,43,49,2.62,0,0
A5111,MB,16,59,43,51,3.27,0,0
A5112,MB,12.8,71,62,66,4.38,0,0
A5113,MR,16.5,63,49,56,3.83,12,5.8
A5114,MB,15.6,57,43,50,3.06,0,0
A5115,MR,8.9,63,56,59,2.26,14,7.2
A5116,MR,18.2,64,45,54,4.17,0,0
A5117,MR,19.2,58,42,50,3.49,12,7.3
A5118,MR,15.5,61,42,51,3.17,0,0
A5119,MR,13.8,58,41,49,2.15,18,17.2
A5120,MB,14.6,71,54,62,4.41,0,0
A5121,KR,12,79,65,72,4.89,0,0
A5122,KR,11.7,65,61,63,3.65,0,0
A5123,KR,10.6,65,59,62,3.2,0,0
A5124,KR,11.2,59,52,55,2.66,0,0
A5125,MB,9.4,73,68,70,3.62,0,0
A5126,MB,10,68,62,65,3.32,0,0
A5127,KR,18.4,56,42,49,3.47,0,0
A5128,KR,17.8,64,45,54,4.08,0,0
A5129,KR,15.2,59,47,53,3.35,0,0
A5130,KR,14.7,56,47,51,3,0,0
A5131,KR,12.9,74,56,65,4.28,0,0
A5132,KR,10.6,73,68,70,4.08,0,0
A5133,KR,15.7,92,74,83,8.49,0,0
A5134,KR,13.3,88,69,78,6.36,0,0
A5135,KR,16.5,81,56,68,5.99,0,0
A5136,KR,19,74,47,60,5.37,0,0
A5137,KR,20.4,57,45,51,4.17,0,0
A5138,KR,20.3,56,41,48,3.38,12,8
A5139,KR,21,60,41,50,4.12,0,0
A5140,KR,18.5,57,46,51,3.78,0,0
A5141,KR,18.1,62,42,52,3.84,0,0
A5142,KR,15.3,58,41,49,2.89,0,0
A5143,MRS,12.4,73,67,70,4.5,15,5.8
A5144,KR,17.1,56,46,51,3.49,0,0
A5145,KR,14.7,61,44,52,3.12,0,0
A5146,KR,10.5,70,67,68,3.81,0,0
A5147,MB,19.6,76,58,67,6.91,0,0
A5148,MR,19.3,74,61,67,6.8,0,0
A5149,MB,15.1,68,58,63,4.22,18,10.4
A5150,MR,16.4,56,44,50,2.94,13,8.6
A5151,MR,17.4,54,41,47,3.02,0,0
A5152,MB,18.7,56,44,50,3.25,15,11.5
A5153,MB,18.9,60,47,53,4.17,0,0
A5154,MB,20.4,63,47,55,4.55,12,6.1
A5155,MB,19.3,81,68,74,8.3,0,0
A5156,MB,18.7,72,51,61,5.47,0,0
A5157,MR,15,48,41,44,2.28,0,0
A5158,MR,16.9,74,57,65,5.61,0,0
A5159,MRS,16.4,53,43,48,2.97,0,0
A5160,MB,21.7,65,41,53,4.79,0,0
A5161,MB,13.7,56,50,53,2.58,18,14.7
A5162,MB,13.7,59,51,55,2.99,14,8.2
A5163,MB,12.8,62,51,56,2.53,22,19.6
A5164,MB,13.7,80,76,78,5.94,21,9.2
A5165,MB,9.4,64,43,53,2.07,0,0
A5166,MB,18.2,60,47,53,4.02,0,0
A5167,MB,20,82,68,75,8.54,12,3.3
A5168,MR,16.9,79,61,70,6.5,0,0
A5169,MR,15.4,62,46,54,3.53,0,0
A5170,MR,17.1,57,44,50,3.36,0,0
A5171,MB,19.8,94,77,85,11.24,0,0
A5172,KR,16.1,61,47,54,3.69,0,0
A5173,KR,20.3,60,44,52,4.31,0,0
A5174,KR,17.2,77,56,66,5.88,0,0
A5175,KR,19.6,66,49,57,5,0,0
A5176,KR,18,74,53,63,5.61,0,0
A5177,KR,23.1,70,51,60,6.53,0,0
A5178,KR,21.9,67,41,54,5.02,0,0
A5179,KR,16.7,63,41,52,3.55,0,0
A5180,KR,18,61,51,56,4.43,0,0
A5181,KR,20.1,55,41,48,3.64,0,0
A5182,KR,20.1,61,46,53,4.43,0,0
A5183,KR,19.9,64,46,55,4.73,0,0
A5184,KR,19.2,75,48,61,5.61,0,0
A5185,MB,19.5,62,46,54,4.03,15,9.8
A5186,KR,14.6,51,42,46,2.43,0,0
A5187,MR,11.6,56,48,52,2.46,0,0
A5188,MR,14.3,55,42,48,2.45,10,5.5
A5189,KR,13.9,72,60,66,4.76,0,0
A5190,KR,18.1,62,51,56,4.46,0,0
A5191,MR,18.4,70,65,67,6.49,0,0
A5192,MR,12.5,113,94,103,10.42,0,0
A5193,KR,14.5,66,52,59,3.96,0,0
A5194,MB,17,61,48,54,3.89,0,0
A5195,MR,19.6,73,51,62,5.92,0,0
A5196,MR,17.7,75,60,67,6.07,10,2.8
A5197,MB,13.4,82,70,76,5.54,20,8.8
A5198,MR,10.9,61,51,56,2.68,0,0
A5199,KR,12.4,99,90,94,8.61,0,0
A5200,KR,15.5,64,48,56,3.82,0,0
A5201,KR,15.5,64,63,63,4.83,0,0
A5202,KR,22.1,68,51,59,6.04,0,0
A5203,KR,12.7,91,80,85,7.21,0,0
A5204,KR,19.3,68,58,63,6.02,0,0
A5205,KR,19.6,68,48,58,5.18,0,0
A5206,KR,18.3,62,41,51,3.74,0,0
A5207,KR,19.8,75,54,64,6.37,0,0
A5208,KR,19.9,68,55,61,5.82,0,0
A5209,KR,15.3,114,82,98,11.54,0,0
A5210,KR,14.5,114,98,106,12.8,0,0
A5211,KR,20,62,56,59,5.07,14,7.2
A5212,KR,13.1,67,51,59,3.58,0,0
A5213,MR,13.6,70,56,63,4.24,0,0
A5214,MB,17.1,90,71,80,8.6,0,0
A5215,MR,18.8,71,57,64,6.05,0,0
A5216,MR,14.7,68,51,59,4.02,0,0
A5217,MR,17,61,49,55,4.04,0,0
A5218,KR,21.2,74,51,62,6.09,12,4.8
A5219,KR,20.8,81,61,71,8.24,0,0
A5220,MB,15.4,75,62,68,5.59,0,0
A5221,MR,13.7,72,57,64,4.41,0,0
A5222,MR,12.5,80,73,76,5.67,0,0
A5223,MR,21.4,129,100,114,21.84,0,0
A5224,MR,14.1,83,75,79,6.91,0,0
A5225,MR,14.6,80,59,69,5.46,0,0
A5226,MR,15.9,54,41,47,2.76,0,0
A5227,MR,21.2,74,46,60,5.99,0,0
A5228,MR,18.1,56,43,49,3.41,0,0
A5229,MR,17.2,54,45,49,3.24,0,0
A5230,MR,23,77,63,70,7.93,20,10.4
A5231,MR,20,67,46,56,4.93,0,0
A5232,MR,20.6,64,48,56,5.07,0,0
A5233,MR,20.7,59,47,53,4.57,0,0
A5234,MR,14.3,84,73,78,6.83,0,0
A5235,MR,21,69,48,58,5.55,0,0
A5236,MR,17.8,70,51,60,5.03,0,0
A5237,MR,17,70,52,61,4.97,0,0
A5238,MR,16.5,63,49,56,4.06,0,0
A5239,MR,15.1,111,93,102,12.34,0,0
A5240,MR,11.5,114,93,103,9.58,0,0
A5241,MB,13,76,64,70,5,0,0
A5242,MR,12.2,101,82,91,7.93,0,0
A5243,MR,12.4,92,79,85,7.04,0,0
A5244,MR,13.4,99,86,92,8.91,0,0
A5245,MR,13.5,86,71,78,6.45,0,0
A5246,MR,15.7,77,64,70,6.04,0,0
A5247,MR,17,66,52,59,4.65,0,0
A5248,MR,18.9,95,69,82,9.98,0,0
A5249,MR,11.5,86,72,79,5.64,0,0
A5250,MR,12.9,82,69,75,5.7,0,0
A5251,MR,15.2,82,72,77,7.08,0,0
A5252,MR,14.2,101,79,90,9.03,0,0
A5253,MR,17.4,91,73,82,9.19,0,0
A5254,MR,21.2,67,46,56,5.22,0,0
A5255,MR,18.2,102,88,95,12.9,0,0
A5256,MR,18.7,57,48,52,3.97,0,0
A5257,MR,21.2,71,56,63,6.61,0,0
A5258,MR,19.6,72,49,60,5.54,0,0
A5259,MR,20.1,69,49,59,5.5,0,0
A5260,MR,21.5,80,55,67,7.58,0,0
A5261,MR,21.1,80,53,66,7.22,0,0
A5262,MR,19.1,78,61,69,7.14,0,0
A5263,MR,21.5,70,52,61,6.28,0,0
A5264,MR,21.1,65,52,58,5.57,0,0
A5265,MR,21,69,57,63,6.55,0,0
A5266,MR,14.5,95,83,89,8.78,13,2.7
A5267,MR,21.4,69,51,60,6.05,0,0
A5268,MR,17.8,54,41,47,3.09,0,0
A5269,MR,16.4,87,70,78,7.84,0,0
A5270,BNS,19.9,101,79,90,11.94,19,5.7
A5271,MR,21.3,63,48,55,5.06,0,0
A5272,MR,21.7,72,50,61,6.34,0,0
A5273,MR,16.2,93,65,79,7.94,0,0
A5274,MR,19.7,74,64,69,7.37,0,0
A5275,MR,21.6,62,43,52,4.59,0,0
A5276,MR,19.1,75,51,63,5.95,0,0
A5277,MR,15.6,71,62,66,5.34,0,0
A5278,MR,11.8,53,43,48,2.14,0,0
A5279,MR,18.1,61,44,52,3.84,0,0
A5280,MR,19.2,78,57,67,6.77,0,0
A5281,MR,15.6,71,46,58,4.12,0,0
A5282,MR,17,54,51,52,3.61,0,0
A5283,MR,20.5,65,50,57,5.23,0,0
A5284,MR,16.2,111,91,101,12.98,0,0
A5285,MR,18.2,76,54,65,6.04,0,0
A5286,MR,14.4,62,51,56,3.55,0,0
A5287,MR,12.3,54,47,50,2.42,0,0
A5288,MR,21.3,68,52,60,6.02,0,0
A5289,MR,20.1,62,44,53,4.43,0,0
A5290,MR,19.7,86,65,75,8.7,0,0
A5291,MB,21.4,94,69,81,10.33,18,6.3
A5292,MB,13.3,144,136,140,20.13,16,1.7
A5293,MR,14.1,102,95,98,10.64,0,0
A5294,MR,21.5,61,44,52,4.57,0,0
A5295,MR,20.1,64,51,57,5.13,0,0
A5296,MR,15.7,61,47,54,3.6,0,0
A5297,KR,14.1,63,55,59,3.85,0,0
A5298,KR,14.2,77,63,70,5.46,0,0
A5299,KR,14.2,77,63,70,5.46,0,0
A5300,MR,11.3,73,65,69,4.23,0,0
A5301,KR,14.2,57,41,49,2.68,0,0
A5302,KR,8.9,75,54,64,2.86,0,0
A5303,KR,12.2,103,78,90,7.76,0,0
A5304,MB,11,82,72,77,5.12,0,0
A5305,KR,15.4,65,55,60,4.35,0,0
A5306,KR,18.5,82,67,74,7.96,0,0
A5307,KR,17,62,48,55,4.04,0,0
A5308,MR,18.5,64,47,55,4.08,13,7.1
A5309,MB,14.2,52,42,47,1.84,21,25.4
A5310,MB,14,57,45,51,2.24,21,21.6
A5311,MR,15.6,63,51,57,3.98,0,0
A5312,MR,18.8,65,52,58,4.97,0,0
A5313,MR,15.2,63,49,56,3.74,0,0
A5314,MB,15.2,87,77,82,7.64,16,4.8
A5315,KR,15.9,58,44,51,3.02,12,7
A5316,MB,16,55,48,51,3.27,0,0
A5317,MB,11.4,99,88,93,7.74,0,0
A5318,MB,8.4,87,84,85,4.77,0,0
A5319,KR,19.9,68,52,60,5.63,0,0
A5320,KR,21.7,68,47,57,5.54,0,0
A5321,MR,8.7,71,69,70,3.35,0,0
A5322,MB,9.4,64,56,60,2.66,0,0
A5323,MR,16.7,61,49,55,3.97,0,0
A5324,MR,11.8,56,47,51,2.41,0,0
A5325,MR,18.1,56,45,50,3.55,0,0
A5326,MR,19.3,67,48,57,4.92,0,0
A5327,MR,14.9,57,41,49,2.81,0,0
A5328,MB,16.6,73,53,63,4.64,18,10.4
A5329,MR,15.3,57,48,52,3.25,0,0
A5330,MB,17.6,62,49,55,4.18,0,0
A5331,MR,15.5,65,51,58,4.1,0,0
A5332,MR,15.4,65,51,58,4.07,0,0
A5333,MR,18.3,65,51,58,4.84,0,0
A5334,MR,20,73,50,61,5.84,0,0
A5335,KR,14.2,58,48,53,3.13,0,0
A5336,KR,18.7,59,47,53,4.13,0,0
A5337,MRS,20.2,56,49,52,4.29,0,0
A5338,KR,15.2,62,49,55,3.61,0,0
A5339,KR,15,51,44,47,2.6,0,0
A5340,MR,18.7,61,49,55,4.44,0,0
A5341,MR,12.7,68,58,63,3.96,0,0
A5342,MR,14,58,47,52,2.97,0,0
A5343,MB,22.9,61,50,55,4.33,22,20.4
A5344,KR,14.3,75,54,64,4.6,0,0
A5345,MR,21,73,53,63,6.55,0,0
A5346,MR,15.8,63,50,56,3.62,13,6.9
A5347,MR,17.6,60,51,55,4.18,0,0
A5348,KR,20.5,70,51,60,5.8,0,0
A5349,MR,13.1,64,54,59,3.58,0,0
A5350,MB,15.2,66,53,59,4.16,0,0
A5351,MR,18.5,64,49,56,4.56,0,0
A5352,KR,20.5,70,49,59,5.6,0,0
A5353,BNS,18.9,85,58,71,7.48,0,0
A5354,MR,15.3,61,51,56,3.77,0,0
A5355,MR,19.1,87,66,76,8.66,0,0
A5356,MR,13.8,69,62,65,4.58,0,0
A5357,MB,16.7,64,50,57,4.26,0,0
A5358,MR,17.8,65,50,57,4.54,0,0
A5359,MR,14.6,72,57,64,4.7,0,0
A5360,MR,10.3,57,49,53,2.27,0,0
A5361,MR,11.5,68,55,61,3.36,0,0
A5362,BNS,10.9,96,90,93,7.4,0,0
A5363,MR,17,76,60,68,6.17,0,0
A5364,MB,15.8,78,55,66,5.05,15,6.6
A5365,MR,18.5,72,53,62,5.59,0,0
A5366,MR,16.7,57,45,51,3.41,0,0
A5367,KR,21.3,62,49,55,5.06,0,0
A5368,MR,15.8,72,55,63,4.93,0,0
A5369,KR,20.2,63,45,54,4.63,0,0
A5370,KR,19.3,70,49,59,5.28,0,0
A5371,MB,20.6,65,41,53,4.54,0,0
A5372,KR,12.5,77,63,70,4.63,12,3.7
A5373,MB,15.7,80,73,76,7.12,0,0
A5374,MR,15.1,59,50,54,3.46,0,0
A5375,MR,16,78,55,66,5.47,0,0
A5376,KR,18.5,64,46,55,4.4,0,0
A5377,MR,11.9,68,56,62,3.59,0,0
A5378,MR,16.4,70,54,62,4.95,0,0
A5379,MB,14.2,62,52,57,3.62,0,0
A5380,MR,17.4,63,50,56,4.29,0,0
A5381,MR,17.1,78,63,70,6.34,12,3.7
A5382,MB,20.9,73,54,63,6.1,14,6.3
A5383,MB,17.3,72,56,64,5.57,0,0
A5384,MR,18.2,61,43,52,3.87,0,0
A5385,MB,17.2,90,69,79,8.43,0,0
A5386,KR,20.4,57,42,49,3.85,0,0
A5387,MB,13.8,73,62,67,4.07,24,16.3
A5388,MR,15.8,72,61,66,5.41,0,0
A5389,MR,12.4,64,47,55,2.95,0,0
A5390,MR,15.8,83,62,72,6.43,0,0
A5391,MR,12.3,62,53,57,3.14,0,0
A5392,MR,8.5,57,48,52,1.81,0,0
A5393,MB,16.7,79,65,72,5.67,26,16.6
A5394,MB,20.8,64,49,56,4.37,19,14.7
A5395,MR,13.7,61,49,55,3.25,0,0
A5396,MR,19.4,68,47,57,4.95,0,0
A5397,MR,14.8,65,54,59,3.62,17,10.6
A5398,MR,13,58,44,51,2.66,0,0
A5399,MR,11.6,77,64,70,4.46,0,0
A5400,KR,16.5,61,46,53,3.64,0,0
A5401,KR,19.6,58,42,50,3.85,0,0
A5402,KR,20,73,48,60,5.65,0,0
A5403,KR,19.2,62,41,51,3.92,0,0
A5404,MB,17.8,68,51,59,4.52,14,7.2
A5405,KR,20.8,66,43,54,4.76,0,0
A5406,KR,21,73,54,63,6.55,0,0
A5407,MB,20.1,80,61,70,6.93,20,10.4
A5408,MB,21.2,62,49,55,5.04,0,0
A5409,MR,21.7,65,47,56,5.34,0,0
A5410,MRS,21.8,66,46,56,5.37,0,0
A5411,KR,18.6,63,46,54,4.26,0,0
A5412,MR,14.8,70,65,67,5.22,0,0
A5413,KR,17.5,72,47,59,4.78,0,0
A5414,MB,17.8,73,54,63,5.15,15,7.2
A5415,BNS,17.3,61,47,54,3.96,0,0
A5416,KR,14,92,78,85,7.94,0,0
A5417,MR,20,61,42,51,4.09,0,0
A5418,MR,18.5,62,43,52,3.93,0,0
A5419,MR,8.2,64,60,62,2.24,17,9.6
A5420,MR,21.4,72,56,64,6.88,0,0
A5421,MB,21.1,68,52,60,5.76,10,3.5
A5422,MR,22,61,47,54,5.04,0,0
A5423,MR,21.1,68,48,58,5.57,0,0
A5424,MR,18.2,62,49,55,4.32,0,0
A5425,MR,20.8,76,61,68,7.55,0,0
A5426,MR,21.4,64,55,59,5.85,0,0
A5427,MR,20.1,66,49,57,5.13,0,0
A5428,MB,19.6,92,62,77,8.84,12,3.1
A5429,MR,17.9,68,50,59,4.89,0,0
A5430,MR,20.6,61,47,54,4.72,0,0
A5431,MR,19.4,67,48,57,4.95,0,0
A5432,MR,21.1,67,46,56,5.2,0,0
A5433,MR,17.4,66,49,57,4.44,0,0
A5434,MR,21.4,66,47,56,5.27,0,0
A5435,MR,15.2,69,55,62,4.59,0,0
A5436,MR,17.1,58,51,54,3.92,0,0
A5437,MR,14.2,57,42,49,2.68,0,0
A5438,MR,13.3,57,42,49,2.51,0,0
A5439,MR,14.6,57,50,53,3.22,0,0
A5440,MR,11.5,65,53,59,3.14,0,0
A5441,MB,12.1,77,65,71,3.97,26,17.1
A5442,MR,14.2,72,59,65,4.71,0,0
A5443,MR,18,73,56,64,5.79,0,0
A5444,MR,17,88,71,79,8.33,0,0
A5445,MR,19.9,85,67,76,9.03,0,0
A5446,MR,17.7,67,51,59,4.84,0,0
A5447,MB,16.5,103,81,92,10.8,10,1.5
A5448,KR,13.7,96,81,88,8.33,0,0
A5449,KR,8.7,67,59,63,2.71,0,0
A5450,KR,21.2,70,49,59,5.8,0,0
A5451,MR,18.9,58,43,50,3.71,0,0
A5452,MR,19.7,59,44,51,4.02,0,0
A5453,MR,20,68,48,58,5.08,10,3.8
A5454,MR,17.3,74,62,68,6.28,0,0
A5455,MR,19.2,77,56,66,6.57,0,0
A5456,MR,17.4,77,62,69,6.51,0,0
A5457,MR,21.1,69,42,55,5.01,0,0
A5458,MR,20.3,61,46,53,4.48,0,0
A5459,MR,13.4,78,68,73,4.77,25,14.9
A5460,KR,18.6,73,46,59,5.09,0,0
A5461,KR,16.8,94,71,82,8.87,0,0
A5462,MR,15.3,72,55,63,4.77,0,0
A5463,MR,15,55,43,49,2.83,0,0
A5464,MR,15.6,61,52,56,3.84,0,0
A5465,MR,14.7,74,59,66,4.61,17,8.4
A5466,KR,21.9,87,56,71,8.67,0,0
A5467,KR,21.3,84,52,68,7.74,0,0
A5468,KR,22,73,53,63,6.86,0,0
A5469,MR,19.5,68,48,58,5.15,0,0
A5470,KR,19.3,59,41,50,3.79,0,0
A5471,MR,18.2,87,63,75,8.04,0,0
A5472,MR,21.3,68,54,61,6.22,0,0
A5473,MR,18.3,74,65,69,6.32,17,7.7
A5474,MR,13.2,64,50,57,3.37,0,0
A5475,MR,20.5,61,49,55,4.87,0,0
A5476,MR,19.2,78,56,67,6.58,10,2.8
A5477,MR,13.8,97,78,87,7.27,26,11.4
A5478,MR,17.2,71,60,65,5.71,0,0
A5479,MR,14,85,65,75,6.19,0,0
A5480,MR,11.9,61,48,54,2.73,0,0
A5481,KR,18.8,56,42,49,3.55,0,0
A5482,MR,18.7,87,54,70,7.2,0,0
A5483,MR,16.9,81,56,68,5.76,15,6.2
A5484,MR,17.9,96,74,85,9.94,11,2.1
A5485,MR,18.5,62,47,54,4.24,0,0
A5486,MR,20.2,102,77,89,11.76,20,6.4
A5487,KR,19,67,46,56,4.68,0,0
A5488,MR,12.7,56,44,50,2.49,0,0
A5489,KR,9.6,84,72,78,4.59,0,0
A5490,MR,13.1,105,84,94,9.09,0,0
A5491,MR,13.5,97,73,85,7.66,0,0
A5492,MR,21,97,67,82,10.56,16,4.8
A5493,MR,20.7,67,54,60,5.85,0,0
A5494,MR,15.3,71,53,62,4.62,0,0
A5495,MR,16,56,40,48,2.9,0,0
A5496,MR,20.6,67,52,59,5.63,0,0
A5497,MR,19.7,76,57,66,6.36,14,5.7
A5498,MR,14.2,71,58,64,4.33,13,5.3
A5499,MR,15.9,78,69,73,6.65,0,0
A5500,MR,17,68,52,60,4.81,0,0
A5501,MR,17.7,69,51,60,5,0,0
A5502,MR,18.9,92,74,83,10.23,0,0
A5503,MR,19.2,64,48,56,4.73,0,0
A5504,MR,17.8,65,51,58,4.7,0,0
A5505,KR,22.1,75,51,63,6.89,0,0
A5506,KR,20.7,69,51,60,5.85,0,0
A5507,KR,16.3,75,47,61,4.76,0,0
A5508,KR,18.8,81,57,69,7.03,0,0
A5509,KR,18,73,50,61,5.26,0,0
A5510,KR,16.1,64,47,55,3.51,14,8.2
A5511,KR,18,81,54,67,6.35,0,0
A5512,KR,14.9,62,42,52,3.16,0,0
A5513,KR,17,61,44,52,3.61,0,0
A5514,KR,21.8,86,53,69,8.15,0,0
A5515,MR,16.3,66,52,59,4.46,0,0
A5516,KR,19,95,67,81,9.79,0,0
A5517,KR,17,54,41,47,2.95,0,0
A5518,KR,17.5,57,41,49,3.3,0,0
A5519,MRS,15.2,79,58,68,5.52,0,0
A5520,MR,16,68,47,57,3.67,16,10
A5521,MR,16.2,68,54,61,4.46,13,5.8
A5522,MR,9.8,77,64,70,3.77,0,0
A5523,MR,18.1,65,51,58,4.78,0,0
A5524,KR,19.4,62,40,51,3.96,0,0
A5525,MR,16,62,51,56,3.94,0,0
A5526,MR,16.7,62,51,56,3.83,13,6.9
A5527,MR,11.8,56,49,52,2.12,18,15.3
A5528,KR,17.5,53,45,49,2.85,16,13.6
A5529,MR,15.8,55,42,48,2.86,0,0
A5530,KR,13.2,94,77,85,7.49,0,0
A5531,KR,11.2,78,66,72,4.56,0,0
A5532,MR,16.7,54,43,48,2.7,14,10.8
A5533,MB,13.6,51,40,45,1.81,16,16.1
A5534,KR,23.5,61,40,50,4.61,0,0
A5535,KR,21.1,92,78,85,11.97,0,0
A5536,KR,22,72,51,61,6.43,0,0
A5537,MR,18.5,72,55,63,5.77,0,0
A5538,MR,14.8,57,52,54,3.39,0,0
A5539,KR,19.2,55,40,47,2.95,14,11.3
A5540,KR,15.3,80,64,72,6.23,0,0
A5541,KR,12.2,62,46,54,2.79,0,0
A5542,KR,11.9,82,60,71,4.44,15,5.7
A5543,KR,18.4,61,42,51,3.76,0,0
A5544,KR,18.9,81,66,73,7.91,0,0
A5545,KR,22.1,65,47,56,5.44,0,0
A5546,KR,21.6,61,49,55,5.13,0,0
A5547,MR,21,89,72,80,10.56,0,0
A5548,MB,16.8,67,46,56,3.97,10,4.1
A5549,MR,15.2,68,51,59,4.16,0,0
A5550,MR,13.3,66,55,60,3.76,0,0
A5551,MR,15.6,81,65,73,6.53,0,0
A5552,MB,18.3,75,56,65,6.07,0,0
A5553,MR,19.3,80,56,68,7.01,0,0
A5554,MB,19.1,69,49,59,5.22,0,0
A5555,MR,20.5,74,59,66,7.01,0,0
A5556,MB,19,59,40,49,3.58,0,0
A5557,MB,17,58,45,51,3.47,0,0
A5558,MR,14.1,84,67,75,5.48,23,12
A5559,MR,17.4,67,50,58,4.6,0,0
A5560,KR,16.1,57,46,51,3.29,0,0
A5561,KR,16.1,61,45,53,3.55,0,0
A5562,KR,12.9,64,46,55,3.06,0,0
A5563,KR,19.8,61,44,52,4.2,0,0
A5564,KR,19,79,54,66,6.5,0,0
A5565,KR,19.5,62,45,53,4.3,0,0
A5566,MR,17.9,85,63,74,7.7,0,0
A5567,BNS,10.4,76,63,69,3.89,0,0
A5568,BNS,13.2,94,74,84,7.32,0,0
A5569,MB,11.4,71,56,63,3.3,15,7.2
A5570,BNS,10.1,61,54,57,2.58,0,0
A5571,MB,13.9,71,56,63,4.19,10,3.2
